"Area.Code","Cogs","DifferenceBetweenActualandTargetProfit","Date","Inventory.Margin","Margin","Market_size","Market","Marketing","Product_line","Product_type","Product","Profit","Sales","State","Target_cogs","Target_margin","Target_profit","Target_sales","Total_expenses","Type","Log_Profit","Sqrt_Profit","BoxCox_Profit","YeoJohnson_Profit"
408,54,29,"2/6/2013",601,79,"Major Market","West",15,"Leaves","Tea","Earl Grey",79,142,"California",30,60,50,90,26,"Regular",4.38202663467388,8.88819441731559,9.03089089968387,7.86462215736974
816,31,-10,"2/7/2013",844,46,"Small Market","Central",8,"Beans","Espresso","Decaf Espresso",40,82,"Missouri",30,60,50,90,19,"Decaf",3.71357206670431,6.32455532033676,6.7475071511074,6.05915922675012
337,34,-4,"2/8/2013",863,51,"Small Market","South",9,"Beans","Coffee","Decaf Irish Cream",46,91,"Louisiana",40,60,50,100,20,"Decaf",3.85014760171006,6.78232998312527,7.17916874786433,6.40438663695411
918,33,-8,"2/9/2013",870,49,"Small Market","South",9,"Beans","Coffee","Decaf Irish Cream",42,87,"Oklahoma",30,60,50,90,21,"Decaf",3.76120011569356,6.48074069840786,6.89614607365233,6.17823996880571
603,48,12,"2/10/2013",462,74,"Small Market","East",15,"Beans","Coffee","Colombian",42,130,"New Hampshire",40,60,30,100,46,"Regular",3.76120011569356,6.48074069840786,6.89614607365233,6.17823996880571
225,55,-4,"2/11/2013",-1053,76,"Small Market","South",49,"Beans","Espresso","Caffe Latte",1e-05,140,"Louisiana",40,60,0,100,79,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
505,49,-17,"2/12/2013",335,69,"Small Market","South",44,"Beans","Espresso","Caffe Mocha",1e-05,126,"New Mexico",30,60,10,90,74,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
702,39,-19,"2/13/2013",250,49,"Small Market","West",14,"Beans","Coffee","Colombian",1,94,"Nevada",40,60,20,100,48,"Regular",0.693147180559945,1,0,0.7555321818971
314,49,-7,"2/14/2013",335,69,"Small Market","Central",44,"Leaves","Herbal Tea","Chamomile",1e-05,126,"Missouri",40,60,0,100,74,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
920,41,15,"2/15/2013",320,66,"Small Market","Central",12,"Leaves","Herbal Tea","Chamomile",45,114,"Wisconsin",30,60,30,90,36,"Decaf",3.8286413964891,6.70820393249937,7.11008077908889,6.34925473862917
417,92,4,"2/16/2013",1898,68,"Small Market","Central",28,"Leaves","Herbal Tea","Lemon",24,171,"Missouri",80,60,20,140,52,"Decaf",3.2188758248682,4.89897948556636,5.31519311320155,4.90116517042541
860,68,20,"2/17/2013",619,85,"Small Market","East",25,"Leaves","Herbal Tea","Lemon",40,163,"Connecticut",50,60,20,110,58,"Decaf",3.71357206670431,6.32455532033676,6.7475071511074,6.05915922675012
203,63,13,"2/18/2013",1075,76,"Small Market","East",19,"Leaves","Herbal Tea","Mint",53,148,"Connecticut",40,60,40,100,40,"Decaf",3.98898404656427,7.28010988928052,7.63552698789731,6.76738124182189
435,92,5,"2/19/2013",1898,68,"Small Market","West",28,"Leaves","Herbal Tea","Mint",25,171,"Utah",80,60,20,140,51,"Decaf",3.25809653802148,5,5.42175934801256,4.9879348473056
262,55,-4,"2/20/2013",627,76,"Small Market","Central",49,"Leaves","Tea","Earl Grey",1e-05,140,"Wisconsin",40,60,0,100,79,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
719,39,-23,"2/21/2013",541,51,"Major Market","Central",12,"Beans","Coffee","Colombian",27,90,"Colorado",30,50,50,80,24,"Regular",3.3322045101752,5.19615242270663,5.62625126507429,5.15418254444888
305,80,8,"2/22/2013",1055,94,"Major Market","East",24,"Leaves","Herbal Tea","Mint",48,174,"Florida",40,50,40,90,46,"Decaf",3.89182029811063,6.92820323027551,7.31425168498385,6.51204702917976
303,54,-17,"2/23/2013",404,66,"Major Market","Central",20,"Leaves","Tea","Darjeeling",13,120,"Colorado",30,50,30,80,53,"Regular",2.63905732961526,3.60555127546399,3.86217948140527,3.71115874981479
303,54,-13,"2/24/2013",1037,64,"Major Market","Central",16,"Leaves","Tea","Earl Grey",27,118,"Colorado",30,50,40,80,37,"Regular",3.3322045101752,5.19615242270663,5.62625126507429,5.15418254444888
508,27,-30,"2/25/2013",859,39,"Major Market","East",7,"Leaves","Tea","Darjeeling",20,66,"Massachusetts",20,50,50,70,19,"Regular",3.04452243772342,4.47213595499958,4.85485350743861,4.52537705589284
209,76,29,"2/26/2013",580,111,"Major Market","West",21,"Leaves","Tea","Earl Grey",79,187,"California",30,50,50,80,32,"Regular",4.38202663467388,8.88819441731559,9.03089089968387,7.86462215736974
715,22,-40,"2/27/2013",573,29,"Small Market","Central",7,"Beans","Espresso","Decaf Espresso",10,51,"Wisconsin",20,50,50,70,19,"Decaf",2.39789527279837,3.16227766016838,3.31754104989627,3.26390635106194
319,23,-32,"2/28/2013",800,35,"Small Market","Central",6,"Beans","Espresso","Caffe Mocha",18,58,"Iowa",20,50,50,70,17,"Regular",2.94443897916644,4.24264068711928,4.60008758198814,4.31681223695035
959,79,4,"3/1/2013",593,98,"Small Market","East",30,"Leaves","Herbal Tea","Lemon",34,177,"Connecticut",40,50,30,90,64,"Decaf",3.55534806148941,5.8309518948453,6.2677982204248,5.67340047857861
860,65,-15,"3/2/2013",1053,77,"Small Market","East",20,"Leaves","Herbal Tea","Mint",35,142,"Connecticut",30,50,50,80,42,"Decaf",3.58351893845611,5.91607978309962,6.35165626414742,5.74099212718134
262,46,-10,"3/3/2013",449,67,"Small Market","Central",14,"Leaves","Tea","Darjeeling",30,113,"Wisconsin",20,50,40,70,37,"Regular",3.43398720448515,5.47722557505166,5.91397038224061,5.38749333359726
715,60,0,"3/4/2013",606,84,"Small Market","Central",54,"Leaves","Tea","Earl Grey",1e-05,144,"Wisconsin",40,50,0,90,84,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
206,60,17,"3/5/2013",329,99,"Small Market","West",18,"Leaves","Tea","Darjeeling",57,159,"Washington",20,50,40,70,42,"Regular",4.06044301054642,7.54983443527075,7.87758533681649,6.95908678053683
773,40,-3,"3/6/2013",536,52,"Major Market","Central",13,"Leaves","Herbal Tea","Lemon",27,92,"Illinois",30,50,30,80,25,"Decaf",3.3322045101752,5.19615242270663,5.62625126507429,5.15418254444888
614,36,-10,"3/7/2013",862,52,"Major Market","Central",10,"Leaves","Herbal Tea","Lemon",30,88,"Ohio",30,50,40,80,22,"Decaf",3.43398720448515,5.47722557505166,5.91397038224061,5.38749333359726
617,55,-5,"3/8/2013",410,69,"Major Market","East",20,"Leaves","Herbal Tea","Lemon",15,124,"Massachusetts",40,50,20,90,54,"Decaf",2.77258872223978,3.87298334620742,4.17781126947552,3.97041716289268
707,40,-3,"3/9/2013",536,52,"Major Market","West",13,"Leaves","Herbal Tea","Mint",27,92,"California",30,50,30,80,25,"Decaf",3.3322045101752,5.19615242270663,5.62625126507429,5.15418254444888
352,28,-17,"3/10/2013",875,42,"Major Market","East",7,"Leaves","Tea","Darjeeling",23,70,"Florida",20,50,40,70,19,"Regular",3.17805383034795,4.79583152331272,5.20547167381938,4.81173477068815
561,31,-12,"3/11/2013",856,47,"Major Market","East",8,"Leaves","Tea","Green Tea",28,78,"Florida",30,50,40,80,19,"Regular",3.36729582998647,5.29150262212918,5.72453815488877,5.2339636095422
351,32,-11,"3/12/2013",482,48,"Major Market","East",8,"Leaves","Tea","Green Tea",29,80,"Massachusetts",30,50,40,80,19,"Regular",3.40119738166216,5.3851648071345,5.8203976445416,5.31169438026127
650,50,7,"3/13/2013",589,73,"Major Market","West",14,"Leaves","Tea","Earl Grey",47,123,"California",30,50,40,80,26,"Regular",3.87120101090789,6.85565460040104,7.24721322674887,6.45864011136703
712,0,-9,"3/14/2013",387,43,"Small Market","Central",0,"Beans","Espresso","Decaf Espresso",31,43,"Iowa",0,50,40,50,12,"Decaf",3.46573590279973,5.56776436283002,6.00538449812395,5.46146854042967
505,82,-18,"3/15/2013",1804,40,"Small Market","South",25,"Beans","Coffee","Decaf Irish Cream",1e-05,122,"New Mexico",90,50,10,140,48,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
515,22,-24,"3/16/2013",802,34,"Small Market","Central",6,"Beans","Espresso","Caffe Mocha",16,56,"Iowa",20,50,40,70,18,"Regular",2.83321334405622,4,4.32465569998023,4.09095419486471
505,44,-7,"3/17/2013",325,62,"Small Market","South",40,"Beans","Espresso","Caffe Mocha",1e-05,106,"New Mexico",30,50,0,80,69,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
775,33,-14,"3/18/2013",243,41,"Small Market","West",12,"Beans","Coffee","Colombian",1e-05,74,"Nevada",30,50,10,80,45,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
573,44,-8,"3/19/2013",325,62,"Small Market","Central",40,"Leaves","Herbal Tea","Chamomile",1e-05,106,"Missouri",40,50,0,90,70,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
262,31,-13,"3/20/2013",856,47,"Small Market","Central",8,"Leaves","Herbal Tea","Lemon",27,78,"Wisconsin",20,50,40,70,20,"Decaf",3.3322045101752,5.19615242270663,5.62625126507429,5.15418254444888
475,69,8,"3/21/2013",1060,81,"Small Market","East",21,"Leaves","Herbal Tea","Mint",38,150,"Connecticut",50,50,30,100,43,"Decaf",3.66356164612965,6.16441400296898,6.59357071906458,5.93560973163213
262,49,13,"3/22/2013",454,71,"Small Market","Central",15,"Leaves","Tea","Darjeeling",33,120,"Wisconsin",40,50,20,90,38,"Regular",3.52636052461616,5.74456264653803,6.18219544910834,5.60433503985148
206,49,4,"3/23/2013",454,71,"Small Market","West",15,"Leaves","Tea","Earl Grey",34,120,"Washington",30,50,30,80,37,"Regular",3.55534806148941,5.8309518948453,6.2677982204248,5.67340047857861
970,43,-1,"3/24/2013",531,56,"Major Market","Central",14,"Beans","Coffee","Colombian",29,99,"Colorado",40,50,30,90,27,"Regular",3.40119738166216,5.3851648071345,5.8203976445416,5.31169438026127
614,41,4,"3/25/2013",435,60,"Major Market","Central",13,"Beans","Coffee","Colombian",24,101,"Ohio",40,50,20,90,36,"Regular",3.2188758248682,4.89897948556636,5.31519311320155,4.90116517042541
339,47,-10,"3/26/2013",571,52,"Major Market","East",42,"Beans","Espresso","Caffe Mocha",1e-05,99,"Massachusetts",40,50,-10,90,72,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
773,43,-1,"3/27/2013",531,56,"Major Market","Central",14,"Leaves","Herbal Tea","Lemon",29,99,"Illinois",40,50,30,90,27,"Decaf",3.40119738166216,5.3851648071345,5.8203976445416,5.31169438026127
805,43,-1,"3/28/2013",531,56,"Major Market","West",14,"Leaves","Herbal Tea","Mint",29,99,"California",40,50,30,90,27,"Decaf",3.40119738166216,5.3851648071345,5.8203976445416,5.31169438026127
303,46,-4,"3/29/2013",422,57,"Major Market","Central",17,"Leaves","Tea","Darjeeling",6,103,"Colorado",30,50,10,80,51,"Regular",1.94591014905531,2.44948974278318,2.37256619803235,2.49367385325655
303,53,6,"3/30/2013",1054,63,"Major Market","Central",16,"Leaves","Tea","Earl Grey",26,116,"Colorado",40,50,20,90,37,"Regular",3.29583686600433,5.09901951359278,5.52538206968385,5.07222088649086
617,33,-11,"3/31/2013",870,49,"Major Market","East",9,"Leaves","Tea","Darjeeling",29,82,"Massachusetts",30,50,40,80,20,"Regular",3.40119738166216,5.3851648071345,5.8203976445416,5.31169438026127
863,34,-10,"4/1/2013",863,51,"Major Market","East",9,"Leaves","Tea","Green Tea",30,85,"Florida",30,50,40,80,21,"Regular",3.43398720448515,5.47722557505166,5.91397038224061,5.38749333359726
641,0,-8,"4/2/2013",344,43,"Small Market","Central",0,"Beans","Espresso","Decaf Espresso",32,43,"Iowa",0,50,40,50,11,"Decaf",3.49650756146648,5.65685424949238,6.0947570824873,5.53371887292784
225,43,7,"4/3/2013",466,63,"Small Market","South",13,"Beans","Espresso","Decaf Espresso",27,106,"Louisiana",30,50,20,80,36,"Decaf",3.3322045101752,5.19615242270663,5.62625126507429,5.15418254444888
702,31,-22,"4/4/2013",1009,38,"Small Market","West",9,"Beans","Coffee","Decaf Irish Cream",8,69,"Nevada",30,50,30,80,30,"Decaf",2.19722457733622,2.82842712474619,2.88688661024538,2.91138626231789
515,23,-23,"4/5/2013",807,35,"Small Market","Central",6,"Beans","Espresso","Caffe Mocha",17,58,"Iowa",20,50,40,70,18,"Regular",2.89037175789616,4.12310562561766,4.46520877893817,4.20625232123686
985,41,11,"4/6/2013",320,66,"Small Market","South",12,"Beans","Espresso","Caffe Mocha",31,107,"Louisiana",30,50,20,80,35,"Regular",3.46573590279973,5.56776436283002,6.00538449812395,5.46146854042967
971,46,-4,"4/7/2013",422,57,"Small Market","West",17,"Beans","Espresso","Caffe Latte",6,103,"Oregon",40,50,10,90,51,"Regular",1.94591014905531,2.44948974278318,2.37256619803235,2.49367385325655
262,43,8,"4/8/2013",466,63,"Small Market","Central",13,"Leaves","Tea","Darjeeling",28,106,"Wisconsin",30,50,20,80,35,"Regular",3.36729582998647,5.29150262212918,5.72453815488877,5.2339636095422
959,33,-12,"4/9/2013",818,49,"Small Market","East",9,"Leaves","Tea","Green Tea",28,82,"Connecticut",30,50,40,80,21,"Regular",3.36729582998647,5.29150262212918,5.72453815488877,5.2339636095422
435,49,-4,"4/10/2013",335,69,"Small Market","West",44,"Leaves","Tea","Darjeeling",1e-05,118,"Utah",30,50,0,80,73,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
360,55,7,"4/11/2013",627,76,"Small Market","West",49,"Leaves","Tea","Green Tea",1e-05,131,"Washington",40,50,-10,90,79,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
303,39,-10,"4/12/2013",541,51,"Major Market","Central",12,"Beans","Coffee","Colombian",40,96,"Colorado",30,50,50,80,24,"Regular",3.71357206670431,6.32455532033676,6.7475071511074,6.05915922675012
904,80,31,"4/13/2013",1055,94,"Major Market","East",24,"Leaves","Herbal Tea","Mint",71,185,"Florida",40,50,40,90,46,"Decaf",4.27666611901606,8.42614977317636,8.64113527754987,7.56004225651823
720,54,-11,"4/14/2013",404,66,"Major Market","Central",20,"Leaves","Tea","Darjeeling",19,128,"Colorado",30,50,30,80,53,"Regular",2.99573227355399,4.35889894354067,4.72981827162529,4.42306337524849
970,54,0,"4/15/2013",1037,64,"Major Market","Central",16,"Leaves","Tea","Earl Grey",40,126,"Colorado",30,50,40,80,37,"Regular",3.71357206670431,6.32455532033676,6.7475071511074,6.05915922675012
978,27,-20,"4/16/2013",859,39,"Major Market","East",7,"Leaves","Tea","Darjeeling",30,70,"Massachusetts",20,50,50,70,19,"Regular",3.43398720448515,5.47722557505166,5.91397038224061,5.38749333359726
626,76,67,"4/17/2013",580,111,"Major Market","West",21,"Leaves","Tea","Earl Grey",117,199,"California",30,50,50,80,32,"Regular",4.77068462446567,10.816653826392,10.5769028441957,9.05873679702225
262,22,-35,"4/18/2013",573,29,"Small Market","Central",7,"Beans","Espresso","Decaf Espresso",15,54,"Wisconsin",20,50,50,70,19,"Decaf",2.77258872223978,3.87298334620742,4.17781126947552,3.97041716289268
641,23,-23,"4/19/2013",800,35,"Small Market","Central",6,"Beans","Espresso","Caffe Mocha",27,62,"Iowa",20,50,50,70,17,"Regular",3.3322045101752,5.19615242270663,5.62625126507429,5.15418254444888
203,79,20,"4/20/2013",593,98,"Small Market","East",30,"Leaves","Herbal Tea","Lemon",50,189,"Connecticut",40,50,30,90,64,"Decaf",3.93182563272433,7.07106781186548,7.44545010962263,6.61643990582519
203,65,2,"4/21/2013",1053,77,"Small Market","East",20,"Leaves","Herbal Tea","Mint",52,151,"Connecticut",30,50,50,80,42,"Decaf",3.97029191355212,7.21110255092798,7.57302464450383,6.71778694300049
262,46,5,"4/22/2013",449,67,"Small Market","Central",14,"Leaves","Tea","Darjeeling",45,120,"Wisconsin",20,50,40,70,37,"Regular",3.8286413964891,6.70820393249937,7.11008077908889,6.34925473862917
262,60,0,"4/23/2013",606,84,"Small Market","Central",54,"Leaves","Tea","Earl Grey",1e-05,153,"Wisconsin",40,50,0,90,84,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
425,60,45,"4/24/2013",329,99,"Small Market","West",18,"Leaves","Tea","Darjeeling",85,169,"Washington",20,50,40,70,42,"Regular",4.45434729625351,9.21954445729289,9.3054253855058,8.07829019651326
312,40,10,"4/25/2013",536,52,"Major Market","Central",13,"Leaves","Herbal Tea","Lemon",40,98,"Illinois",30,50,30,80,25,"Decaf",3.71357206670431,6.32455532033676,6.7475071511074,6.05915922675012
419,36,5,"4/26/2013",862,52,"Major Market","Central",10,"Leaves","Herbal Tea","Lemon",45,94,"Ohio",30,50,40,80,22,"Decaf",3.8286413964891,6.70820393249937,7.11008077908889,6.34925473862917
857,55,2,"4/27/2013",410,69,"Major Market","East",20,"Leaves","Herbal Tea","Lemon",22,132,"Massachusetts",40,50,20,90,54,"Decaf",3.13549421592915,4.69041575982343,5.09235808503701,4.71944589803896
323,40,10,"4/28/2013",536,52,"Major Market","West",13,"Leaves","Herbal Tea","Mint",40,98,"California",30,50,30,80,25,"Decaf",3.71357206670431,6.32455532033676,6.7475071511074,6.05915922675012
352,28,-6,"4/29/2013",875,42,"Major Market","East",7,"Leaves","Tea","Darjeeling",34,75,"Florida",20,50,40,70,19,"Regular",3.55534806148941,5.8309518948453,6.2677982204248,5.67340047857861
904,31,2,"4/30/2013",856,47,"Major Market","East",8,"Leaves","Tea","Green Tea",42,83,"Florida",30,50,40,80,19,"Regular",3.76120011569356,6.48074069840786,6.89614607365233,6.17823996880571
978,32,3,"5/1/2013",482,48,"Major Market","East",8,"Leaves","Tea","Green Tea",43,85,"Massachusetts",30,50,40,80,19,"Regular",3.78418963391826,6.557438524302,6.96861297165568,6.23621841611432
760,50,30,"5/2/2013",589,73,"Major Market","West",14,"Leaves","Tea","Earl Grey",70,131,"California",30,50,40,80,26,"Regular",4.26267987704132,8.36660026534076,8.59028750290873,7.52019869092566
515,0,6,"5/3/2013",387,43,"Small Market","Central",0,"Beans","Espresso","Decaf Espresso",46,46,"Iowa",0,50,40,50,12,"Decaf",3.85014760171006,6.78232998312527,7.17916874786433,6.40438663695411
505,82,-22,"5/4/2013",1804,40,"Small Market","South",25,"Beans","Coffee","Decaf Irish Cream",1e-05,130,"New Mexico",90,50,10,140,48,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
515,22,-16,"5/5/2013",802,34,"Small Market","Central",6,"Beans","Espresso","Caffe Mocha",24,60,"Iowa",20,50,40,70,18,"Regular",3.2188758248682,4.89897948556636,5.31519311320155,4.90116517042541
505,44,-10,"5/6/2013",325,62,"Small Market","South",40,"Beans","Espresso","Caffe Mocha",1e-05,113,"New Mexico",30,50,0,80,69,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
775,33,-16,"5/7/2013",243,41,"Small Market","West",12,"Beans","Coffee","Colombian",1e-05,79,"Nevada",30,50,10,80,45,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
314,44,-12,"5/8/2013",325,62,"Small Market","Central",40,"Leaves","Herbal Tea","Chamomile",1e-05,113,"Missouri",40,50,0,90,70,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
715,31,0,"5/9/2013",856,47,"Small Market","Central",8,"Leaves","Herbal Tea","Lemon",40,83,"Wisconsin",20,50,40,70,20,"Decaf",3.71357206670431,6.32455532033676,6.7475071511074,6.05915922675012
959,69,26,"5/10/2013",1060,81,"Small Market","East",21,"Leaves","Herbal Tea","Mint",56,160,"Connecticut",50,50,30,100,43,"Decaf",4.04305126783455,7.48331477354788,7.81821454618752,6.91211959890164
715,49,29,"5/11/2013",454,71,"Small Market","Central",15,"Leaves","Tea","Darjeeling",49,128,"Wisconsin",40,50,20,90,38,"Regular",3.91202300542815,7,7.38031949905347,6.56463747950631
206,49,20,"5/12/2013",454,71,"Small Market","West",15,"Leaves","Tea","Earl Grey",50,128,"Washington",30,50,30,80,37,"Regular",3.93182563272433,7.07106781186548,7.44545010962263,6.61643990582519
970,43,13,"5/13/2013",531,56,"Major Market","Central",14,"Beans","Coffee","Colombian",43,106,"Colorado",40,50,30,90,27,"Regular",3.78418963391826,6.557438524302,6.96861297165568,6.23621841611432
330,41,16,"5/14/2013",435,60,"Major Market","Central",13,"Beans","Coffee","Colombian",36,108,"Ohio",40,50,20,90,36,"Regular",3.61091791264422,6,6.43385350527841,5.8071810955365
